speed_kmh,iso,distance_m,axis,frame,bew_px,mtf50_cy_px,n_roi
60,1600,3.5,H,frame_000093.png,3.0949999999999998,0.1797,2
60,1600,3.5,H,frame_000094.png,3.085,0.1729,2
60,1600,3.5,H,frame_000095.png,4.005,0.1259,2
60,1600,3.5,H,frame_000142.png,4.82,0.11,1
60,1600,3.5,H,frame_000143.png,3.09,0.1546,1
60,1600,3.5,H,frame_000144.png,2.72,0.1921,1
60,1600,3.5,H,frame_000145.png,2.84,0.1874,1
60,1600,3.5,H,frame_000146.png,3.84,0.1323,1
60,1600,3.5,V,frame_000091.png,3.865,0.1461,2
60,1600,3.5,V,frame_000092.png,3.13,0.20479999999999998,2
60,1600,3.5,V,frame_000093.png,3.205,0.21395,2
60,1600,3.5,V,frame_000094.png,3.215,0.21565,2
60,1600,3.5,V,frame_000095.png,3.595,0.17715,2
60,1600,3.5,V,frame_000142.png,4.135,0.1378,2
60,1600,3.5,V,frame_000143.png,3.21,0.19995,2
60,1600,3.5,V,frame_000144.png,3.25,0.20850000000000002,2
60,1600,3.5,V,frame_000145.png,3.165,0.2193,2
60,1600,3.5,V,frame_000146.png,3.8150000000000004,0.16785,2
60,1600,4.5,H,frame_000100.png,5.045,0.09785,2
60,1600,4.5,H,frame_000101.png,4.925,0.10975,2
60,1600,4.5,H,frame_000102.png,4.725,0.11130000000000001,2
60,1600,4.5,H,frame_000103.png,4.735,0.1046,2
60,1600,4.5,H,frame_000104.png,5.03,0.10155,2
60,1600,4.5,H,frame_000105.png,5.395,0.0975,2
60,1600,4.5,H,frame_000152.png,4.98,0.102,1
60,1600,4.5,H,frame_000153.png,4.76,0.1124,1
60,1600,4.5,H,frame_000154.png,4.48,0.1194,1
60,1600,4.5,H,frame_000155.png,4.77,0.1074,1
60,1600,4.5,H,frame_000156.png,5.02,0.1013,1
60,1600,4.5,V,frame_000100.png,4.385,0.1348,2
60,1600,4.5,V,frame_000101.png,4.109999999999999,0.1331,2
60,1600,4.5,V,frame_000102.png,4.23,0.1286,2
60,1600,4.5,V,frame_000103.png,4.375,0.12055,2
60,1600,4.5,V,frame_000104.png,4.575,0.12054999999999999,2
60,1600,4.5,V,frame_000105.png,4.785,0.11895,2
60,1600,4.5,V,frame_000152.png,3.65,0.1463,1
60,1600,4.5,V,frame_000153.png,3.93,0.1346,1
60,1600,4.5,V,frame_000154.png,4.4,0.1291,1
60,1600,4.5,V,frame_000155.png,4.31,0.1188,1
60,1600,4.5,V,frame_000156.png,4.77,0.1204,1
60,1600,5.5,H,frame_000094.png,5.45,0.09305,2
60,1600,5.5,H,frame_000095.png,5.035,0.09825,2
60,1600,5.5,H,frame_000096.png,5.01,0.10825,2
60,1600,5.5,H,frame_000097.png,5.0600000000000005,0.1053,2
60,1600,5.5,H,frame_000098.png,5.585000000000001,0.08860000000000001,2
60,1600,5.5,H,frame_000099.png,6.525,0.0804,2
60,1600,5.5,H,frame_000145.png,5.375,0.09075,2
60,1600,5.5,H,frame_000146.png,4.995,0.1013,2
60,1600,5.5,H,frame_000147.png,4.875,0.105,2
60,1600,5.5,H,frame_000148.png,5.055,0.1017,2
60,1600,5.5,H,frame_000149.png,5.8149999999999995,0.09125,2
60,1600,5.5,H,frame_000150.png,6.545,0.0829,2
60,1600,5.5,V,frame_000094.png,4.525,0.1198,2
60,1600,5.5,V,frame_000095.png,4.5,0.12935000000000002,2
60,1600,5.5,V,frame_000096.png,4.595,0.12769999999999998,2
60,1600,5.5,V,frame_000097.png,4.859999999999999,0.11855,2
60,1600,5.5,V,frame_000098.png,4.79,0.10694999999999999,2
60,1600,5.5,V,frame_000099.png,5.3149999999999995,0.10225000000000001,2
60,1600,5.5,V,frame_000145.png,4.525,0.12525,2
60,1600,5.5,V,frame_000146.png,4.49,0.12485,2
60,1600,5.5,V,frame_000147.png,4.905,0.11410000000000001,2
60,1600,5.5,V,frame_000148.png,4.895,0.1067,2
60,1600,5.5,V,frame_000149.png,4.83,0.10519999999999999,2
60,1600,5.5,V,frame_000150.png,5.21,0.10020000000000001,2
60,1600,6.5,H,frame_000095.png,7.0649999999999995,0.0747,2
60,1600,6.5,H,frame_000096.png,6.5649999999999995,0.07769999999999999,2
60,1600,6.5,H,frame_000097.png,6.555,0.07805000000000001,2
60,1600,6.5,H,frame_000098.png,6.154999999999999,0.086,2
60,1600,6.5,H,frame_000099.png,5.48,0.09655,2
60,1600,6.5,H,frame_000100.png,5.515,0.09755,2
60,1600,6.5,H,frame_000145.png,6.555,0.07205,2
60,1600,6.5,H,frame_000146.png,6.6850000000000005,0.07775,2
60,1600,6.5,H,frame_000147.png,6.654999999999999,0.0756,2
60,1600,6.5,H,frame_000148.png,6.21,0.08265,2
60,1600,6.5,H,frame_000149.png,5.77,0.09225,2
60,1600,6.5,H,frame_000150.png,5.225,0.0979,2
60,1600,6.5,V,frame_000095.png,6.375,0.0796,2
60,1600,6.5,V,frame_000096.png,6.37,0.0809,2
60,1600,6.5,V,frame_000097.png,6.4399999999999995,0.0754,2
60,1600,6.5,V,frame_000098.png,6.245,0.0834,2
60,1600,6.5,V,frame_000099.png,5.665,0.086,2
60,1600,6.5,V,frame_000100.png,5.48,0.09695000000000001,2
60,1600,6.5,V,frame_000145.png,6.57,0.08155,2
60,1600,6.5,V,frame_000146.png,6.535,0.0775,2
60,1600,6.5,V,frame_000147.png,6.9,0.07475,2
60,1600,6.5,V,frame_000148.png,6.67,0.0804,2
60,1600,6.5,V,frame_000149.png,6.18,0.0829,2
60,1600,6.5,V,frame_000150.png,5.605,0.08660000000000001,2
80,100,2.5,H,frame_000065.png,5.279999999999999,0.09665,2
80,100,2.5,H,frame_000066.png,4.46,0.10894999999999999,2
80,100,2.5,H,frame_000067.png,4.29,0.11524999999999999,2
80,100,2.5,H,frame_000068.png,4.93,0.10105,2
80,100,2.5,H,frame_000103.png,5.119999999999999,0.10135,2
80,100,2.5,H,frame_000104.png,4.38,0.1121,2
80,100,2.5,H,frame_000105.png,4.285,0.11425,2
80,100,2.5,H,frame_000106.png,4.885,0.1017,2
80,100,2.5,V,frame_000065.png,4.24,0.13655,2
80,100,2.5,V,frame_000066.png,3.855,0.1472,2
80,100,2.5,V,frame_000067.png,3.7249999999999996,0.1489,2
80,100,2.5,V,frame_000068.png,3.725,0.1598,2
80,100,2.5,V,frame_000103.png,4.38,0.1338,2
80,100,2.5,V,frame_000104.png,4.029999999999999,0.14195,2
80,100,2.5,V,frame_000105.png,3.8499999999999996,0.14825,2
80,100,2.5,V,frame_000106.png,3.8600000000000003,0.15025,2
80,100,3.5,H,frame_000083.png,5.135,0.10005,2
80,100,3.5,H,frame_000084.png,4.335,0.11649999999999999,2
80,100,3.5,H,frame_000085.png,4.28,0.11380000000000001,2
80,100,3.5,H,frame_000086.png,4.635,0.1058,2
80,100,3.5,H,frame_000123.png,4.9,0.1036,1
80,100,3.5,H,frame_000124.png,4.3,0.1145,1
80,100,3.5,H,frame_000125.png,4.18,0.1176,1
80,100,3.5,H,frame_000126.png,4.94,0.1051,1
80,100,3.5,V,frame_000083.png,4.029999999999999,0.14175,2
80,100,3.5,V,frame_000084.png,3.8049999999999997,0.14925,2
80,100,3.5,V,frame_000085.png,3.77,0.1499,2
80,100,3.5,V,frame_000086.png,3.9749999999999996,0.16025,2
80,100,3.5,V,frame_000123.png,4.140000000000001,0.13940000000000002,2
80,100,3.5,V,frame_000124.png,4.095,0.14205,2
80,100,3.5,V,frame_000125.png,3.995,0.152,2
80,100,3.5,V,frame_000126.png,3.8150000000000004,0.15635,2
80,100,4.5,H,frame_000067.png,4.99,0.10214999999999999,2
80,100,4.5,H,frame_000068.png,4.890000000000001,0.105,2
80,100,4.5,H,frame_000069.png,4.9,0.1032,4
80,100,4.5,H,frame_000070.png,5.154999999999999,0.09985,2
80,100,4.5,H,frame_000071.png,5.445,0.09425,2
80,100,4.5,H,frame_000107.png,4.91,0.1034,1
80,100,4.5,H,frame_000108.png,4.91,0.1001,1
80,100,4.5,H,frame_000109.png,5.31,0.0942,1
80,100,4.5,H,frame_000110.png,5.62,0.093,1
80,100,4.5,V,frame_000067.png,3.7800000000000002,0.14365,2
80,100,4.5,V,frame_000068.png,3.795,0.14525,2
80,100,4.5,V,frame_000069.png,4.1425,0.13625,4
80,100,4.5,V,frame_000070.png,4.33,0.12905,2
80,100,4.5,V,frame_000071.png,4.635,0.12279999999999999,2
80,100,4.5,V,frame_000107.png,3.95,0.1404,1
80,100,4.5,V,frame_000108.png,4.29,0.1317,1
80,100,4.5,V,frame_000109.png,4.45,0.1306,1
80,100,4.5,V,frame_000110.png,5.42,0.1052,1
80,100,5.5,H,frame_000066.png,5.1,0.10125,2
80,100,5.5,H,frame_000067.png,4.83,0.10565,2
80,100,5.5,H,frame_000068.png,5.16,0.1014,2
80,100,5.5,H,frame_000069.png,6.34,0.0838,2
80,100,5.5,H,frame_000107.png,4.92,0.10239999999999999,2
80,100,5.5,H,frame_000108.png,5.29,0.09745000000000001,2
80,100,5.5,H,frame_000109.png,5.8149999999999995,0.08499999999999999,2
80,100,5.5,V,frame_000066.png,4.25,0.1352,2
80,100,5.5,V,frame_000067.png,4.05,0.12535,2
80,100,5.5,V,frame_000068.png,4.3,0.125,2
80,100,5.5,V,frame_000069.png,4.84,0.10805000000000001,2
80,100,5.5,V,frame_000107.png,4.38,0.12190000000000001,2
80,100,5.5,V,frame_000108.png,4.535,0.1188,2
80,100,5.5,V,frame_000109.png,5.244999999999999,0.1159,2
80,100,6.5,H,frame_000104.png,5.02,0.10400000000000001,2
80,100,6.5,H,frame_000105.png,4.665,0.1069,2
80,100,6.5,H,frame_000106.png,4.455,0.11385,2
80,100,6.5,H,frame_000107.png,5.24,0.10139999999999999,2
80,100,6.5,H,frame_000147.png,4.66,0.1128,2
80,100,6.5,H,frame_000148.png,4.8149999999999995,0.11265,2
80,100,6.5,H,frame_000149.png,4.54,0.1131,2
80,100,6.5,H,frame_000150.png,5.14,0.09545000000000001,2
80,100,6.5,V,frame_000104.png,3.5250000000000004,0.14665,2
80,100,6.5,V,frame_000105.png,3.8200000000000003,0.13374999999999998,2
80,100,6.5,V,frame_000106.png,3.64,0.1407,2
80,100,6.5,V,frame_000107.png,4.065,0.12990000000000002,2
80,100,6.5,V,frame_000147.png,3.74,0.1316,2
80,100,6.5,V,frame_000148.png,3.855,0.14429999999999998,2
80,100,6.5,V,frame_000149.png,3.8150000000000004,0.1412,2
80,100,6.5,V,frame_000150.png,4.04,0.1366,2
80,200,2.5,H,frame_000062.png,5.4350000000000005,0.09465,2
80,200,2.5,H,frame_000063.png,4.505,0.11069999999999999,2
80,200,2.5,H,frame_000064.png,4.4350000000000005,0.11215,2
80,200,2.5,H,frame_000065.png,4.775,0.10550000000000001,2
80,200,2.5,H,frame_000101.png,5.83,0.09025,2
80,200,2.5,H,frame_000102.png,4.470000000000001,0.1101,2
80,200,2.5,H,frame_000103.png,4.245,0.11615,2
80,200,2.5,H,frame_000104.png,4.52,0.11049999999999999,2
80,200,2.5,V,frame_000062.png,4.33,0.13479999999999998,2
80,200,2.5,V,frame_000063.png,3.9349999999999996,0.14345000000000002,2
80,200,2.5,V,frame_000064.png,3.8249999999999997,0.1512,2
80,200,2.5,V,frame_000065.png,4.109999999999999,0.14705000000000001,2
80,200,2.5,V,frame_000101.png,4.695,0.12225,2
80,200,2.5,V,frame_000102.png,4.015,0.1414,2
80,200,2.5,V,frame_000103.png,3.96,0.1456,2
80,200,2.5,V,frame_000104.png,4.365,0.14125,2
80,200,3.5,H,frame_000083.png,5.96,0.08965000000000001,2
80,200,3.5,H,frame_000084.png,4.5600000000000005,0.10844999999999999,2
80,200,3.5,H,frame_000085.png,4.325,0.1144,2
80,200,3.5,H,frame_000086.png,4.46,0.11225,2
80,200,3.5,H,frame_000087.png,4.93,0.09955,2
80,200,3.5,H,frame_000123.png,5.05,0.0995,1
80,200,3.5,H,frame_000125.png,4.31,0.1134,1
80,200,3.5,H,frame_000126.png,4.67,0.1021,1
80,200,3.5,V,frame_000083.png,4.335,0.13290000000000002,2
80,200,3.5,V,frame_000084.png,3.855,0.14845,2
80,200,3.5,V,frame_000085.png,3.94,0.1506,2
80,200,3.5,V,frame_000086.png,3.83,0.15615,2
80,200,3.5,V,frame_000087.png,3.9749999999999996,0.14055,2
80,200,3.5,V,frame_000123.png,4.46,0.13655,2
80,200,3.5,V,frame_000125.png,3.885,0.1518,2
80,200,3.5,V,frame_000126.png,4.08,0.15255000000000002,2
80,200,4.5,H,frame_000085.png,5.205,0.09645000000000001,2
80,200,4.5,H,frame_000086.png,5.135,0.097,2
80,200,4.5,H,frame_000087.png,5.16,0.10085,2
80,200,4.5,H,frame_000088.png,5.324999999999999,0.09395,2
80,200,4.5,H,frame_000089.png,5.85,0.0864,2
80,200,4.5,H,frame_000124.png,4.99,0.096,1
80,200,4.5,H,frame_000125.png,5.02,0.0974,1
80,200,4.5,H,frame_000126.png,5.3,0.1037,1
80,200,4.5,H,frame_000127.png,5.08,0.0919,1
80,200,4.5,H,frame_000128.png,6.09,0.0875,1
80,200,4.5,V,frame_000085.png,3.9350000000000005,0.13695000000000002,2
80,200,4.5,V,frame_000086.png,4.095,0.14300000000000002,2
80,200,4.5,V,frame_000087.png,4.305,0.12785,2
80,200,4.5,V,frame_000088.png,4.38,0.12685,2
80,200,4.5,V,frame_000089.png,4.71,0.10875,2
80,200,4.5,V,frame_000124.png,3.75,0.1457,1
80,200,4.5,V,frame_000125.png,4.05,0.1356,1
80,200,4.5,V,frame_000126.png,4.3,0.1309,1
80,200,4.5,V,frame_000127.png,4.87,0.1117,1
80,200,4.5,V,frame_000128.png,5.89,0.0945,1
80,200,5.5,H,frame_000066.png,5.859999999999999,0.0858,2
80,200,5.5,H,frame_000067.png,5.5,0.092,2
80,200,5.5,H,frame_000068.png,5.095,0.1002,2
80,200,5.5,H,frame_000069.png,5.6,0.09465,2
80,200,5.5,H,frame_000070.png,6.46,0.07694999999999999,2
80,200,5.5,H,frame_000105.png,5.48,0.0916,2
80,200,5.5,H,frame_000106.png,4.99,0.09975,2
80,200,5.5,H,frame_000107.png,5.3,0.0955,2
80,200,5.5,H,frame_000108.png,6.4,0.08435,2
80,200,5.5,V,frame_000066.png,4.32,0.12815,2
80,200,5.5,V,frame_000067.png,4.18,0.1275,2
80,200,5.5,V,frame_000068.png,4.445,0.1198,2
80,200,5.5,V,frame_000069.png,4.92,0.10835,2
80,200,5.5,V,frame_000070.png,5.1899999999999995,0.10439999999999999,2
80,200,5.5,V,frame_000105.png,4.285,0.1206,2
80,200,5.5,V,frame_000106.png,4.484999999999999,0.11395,2
80,200,5.5,V,frame_000107.png,4.835000000000001,0.11245,2
80,200,5.5,V,frame_000108.png,5.26,0.1048,2
80,200,6.5,H,frame_000068.png,6.63,0.06989999999999999,2
80,200,6.5,H,frame_000069.png,6.785,0.07665,2
80,200,6.5,H,frame_000070.png,7.115,0.0762,2
80,200,6.5,H,frame_000071.png,6.140000000000001,0.0822,2
80,200,6.5,H,frame_000072.png,5.62,0.0948,2
80,200,6.5,H,frame_000108.png,6.915,0.0741,2
80,200,6.5,H,frame_000109.png,7.265000000000001,0.07345,2
80,200,6.5,H,frame_000110.png,6.390000000000001,0.08065,2
80,200,6.5,H,frame_000111.png,5.945,0.08595,2
80,200,6.5,H,frame_000112.png,5.535,0.0885,2
80,200,6.5,V,frame_000068.png,6.145,0.08215,2
80,200,6.5,V,frame_000069.png,6.425,0.07805000000000001,2
80,200,6.5,V,frame_000070.png,6.65,0.0758,2
80,200,6.5,V,frame_000071.png,5.949999999999999,0.0864,2
80,200,6.5,V,frame_000072.png,5.42,0.0934,2
80,200,6.5,V,frame_000108.png,6.234999999999999,0.08199999999999999,2
80,200,6.5,V,frame_000109.png,6.49,0.0797,2
80,200,6.5,V,frame_000110.png,6.215,0.08235,2
80,200,6.5,V,frame_000111.png,5.975,0.08585,2
80,200,6.5,V,frame_000112.png,5.57,0.0884,2
80,400,2.5,H,frame_000065.png,8.51,0.0592,2
80,400,2.5,H,frame_000066.png,5.970000000000001,0.0843,2
80,400,2.5,H,frame_000067.png,4.795,0.10445,2
80,400,2.5,H,frame_000068.png,4.4350000000000005,0.1119,2
80,400,2.5,H,frame_000069.png,4.725,0.1121,2
80,400,2.5,H,frame_000106.png,7.2,0.0692,1
80,400,2.5,H,frame_000107.png,5.71,0.0881,1
80,400,2.5,H,frame_000108.png,4.78,0.1027,1
80,400,2.5,H,frame_000109.png,4.59,0.1124,1
80,400,2.5,V,frame_000065.png,5.800000000000001,0.09435,2
80,400,2.5,V,frame_000066.png,5.135,0.1026,2
80,400,2.5,V,frame_000067.png,4.86,0.1099,2
80,400,2.5,V,frame_000068.png,4.47,0.12235000000000001,2
80,400,2.5,V,frame_000069.png,4.315,0.12545,2
80,400,2.5,V,frame_000106.png,6.425000000000001,0.0796,2
80,400,2.5,V,frame_000107.png,5.75,0.0925,2
80,400,2.5,V,frame_000108.png,5.165,0.0986,2
80,400,2.5,V,frame_000109.png,4.869999999999999,0.10894999999999999,2
80,400,3.5,H,frame_000077.png,5.22,0.0944,1
80,400,3.5,H,frame_000078.png,4.625,0.1056,2
80,400,3.5,H,frame_000079.png,4.84,0.1042,2
80,400,3.5,H,frame_000080.png,5.365,0.09365,2
80,400,3.5,H,frame_000116.png,4.93,0.1007,1
80,400,3.5,H,frame_000117.png,4.71,0.1064,1
80,400,3.5,H,frame_000118.png,4.97,0.0989,1
80,400,3.5,H,frame_000119.png,5.7,0.0863,1
80,400,3.5,V,frame_000077.png,4.305,0.13269999999999998,2
80,400,3.5,V,frame_000078.png,3.8499999999999996,0.15115,2
80,400,3.5,V,frame_000079.png,3.955,0.14665,2
80,400,3.5,V,frame_000080.png,3.855,0.1493,2
80,400,3.5,V,frame_000116.png,3.64,0.1493,1
80,400,3.5,V,frame_000118.png,4.15,0.1545,1
80,400,3.5,V,frame_000119.png,4.87,0.1391,1
80,400,4.5,H,frame_000075.png,7.35,0.065,1
80,400,4.5,H,frame_000076.png,7.795,0.0658,2
80,400,4.5,H,frame_000077.png,8.0,0.06155,2
80,400,4.5,H,frame_000078.png,8.335,0.06025,2
80,400,4.5,H,frame_000079.png,9.350000000000001,0.0534,2
80,400,4.5,H,frame_000115.png,8.08,0.0617,1
80,400,4.5,H,frame_000116.png,7.7,0.0634,1
80,400,4.5,H,frame_000117.png,8.23,0.0601,1
80,400,4.5,H,frame_000118.png,8.96,0.0554,1
80,400,4.5,V,frame_000075.png,7.265000000000001,0.07139999999999999,2
80,400,4.5,V,frame_000076.png,7.45,0.06905,2
80,400,4.5,V,frame_000077.png,7.335000000000001,0.06805,2
80,400,4.5,V,frame_000078.png,7.625,0.062200000000000005,2
80,400,4.5,V,frame_000079.png,7.995,0.06135,2
80,400,4.5,V,frame_000116.png,7.19,0.0672,1
80,400,4.5,V,frame_000117.png,7.62,0.0641,1
80,400,4.5,V,frame_000118.png,8.69,0.0625,1
80,400,5.5,H,frame_000078.png,4.975,0.10115,2
80,400,5.5,H,frame_000079.png,4.720000000000001,0.10325000000000001,2
80,400,5.5,H,frame_000080.png,4.46,0.11465,2
80,400,5.5,H,frame_000081.png,4.48,0.11330000000000001,2
80,400,5.5,H,frame_000120.png,4.84,0.0988,1
80,400,5.5,H,frame_000121.png,4.43,0.1173,1
80,400,5.5,H,frame_000122.png,4.6,0.1097,1
80,400,5.5,H,frame_000123.png,4.4,0.111,1
80,400,5.5,V,frame_000078.png,4.109999999999999,0.1305,2
80,400,5.5,V,frame_000079.png,4.295,0.123,2
80,400,5.5,V,frame_000080.png,4.135,0.135,2
80,400,5.5,V,frame_000081.png,3.94,0.1296,2
80,400,5.5,V,frame_000120.png,4.24,0.13069999999999998,2
80,400,5.5,V,frame_000121.png,4.25,0.1318,2
80,400,5.5,V,frame_000122.png,4.205,0.1304,2
80,400,5.5,V,frame_000123.png,4.0,0.12965,2
80,400,6.5,H,frame_000068.png,5.0,0.09634999999999999,2
80,400,6.5,H,frame_000069.png,4.869999999999999,0.10500000000000001,2
80,400,6.5,H,frame_000070.png,4.925,0.09935,2
80,400,6.5,H,frame_000071.png,5.4399999999999995,0.0983,2
80,400,6.5,H,frame_000108.png,5.0600000000000005,0.10125,2
80,400,6.5,H,frame_000109.png,4.585,0.1089,2
80,400,6.5,H,frame_000110.png,4.555,0.11,2
80,400,6.5,H,frame_000111.png,5.43,0.09204999999999999,2
80,400,6.5,V,frame_000068.png,3.895,0.1417,2
80,400,6.5,V,frame_000069.png,4.135,0.12845,2
80,400,6.5,V,frame_000070.png,3.92,0.1343,2
80,400,6.5,V,frame_000071.png,3.825,0.13479999999999998,2
80,400,6.5,V,frame_000108.png,3.87,0.1336,2
80,400,6.5,V,frame_000109.png,3.9099999999999997,0.1336,2
80,400,6.5,V,frame_000110.png,3.885,0.14525,2
80,400,6.5,V,frame_000111.png,3.835,0.1333,2
80,800,2.5,H,frame_000064.png,6.775,0.07730000000000001,2
80,800,2.5,H,frame_000065.png,4.845000000000001,0.10364999999999999,2
80,800,2.5,H,frame_000066.png,3.21,0.16395,2
80,800,2.5,H,frame_000067.png,4.33,0.11445,2
80,800,2.5,H,frame_000068.png,5.05,0.10035,2
80,800,2.5,H,frame_000103.png,5.345,0.0945,2
80,800,2.5,H,frame_000104.png,3.5949999999999998,0.14325,2
80,800,2.5,H,frame_000105.png,3.215,0.1587,2
80,800,2.5,H,frame_000106.png,4.665,0.1094,2
80,800,2.5,V,frame_000064.png,4.57,0.12195,2
80,800,2.5,V,frame_000065.png,3.505,0.15789999999999998,2
80,800,2.5,V,frame_000066.png,3.0,0.2116,2
80,800,2.5,V,frame_000067.png,3.75,0.17175,2
80,800,2.5,V,frame_000068.png,4.285,0.1394,2
80,800,2.5,V,frame_000103.png,4.255,0.1296,2
80,800,2.5,V,frame_000104.png,3.21,0.1854,2
80,800,2.5,V,frame_000105.png,3.23,0.19865,2
80,800,2.5,V,frame_000106.png,3.7350000000000003,0.15825,2
80,800,3.5,H,frame_000072.png,5.67,0.0907,2
80,800,3.5,H,frame_000073.png,4.67,0.10675,2
80,800,3.5,H,frame_000074.png,4.285,0.11605,2
80,800,3.5,H,frame_000075.png,4.640000000000001,0.10915,2
80,800,3.5,H,frame_000076.png,5.07,0.09675,2
80,800,3.5,H,frame_000112.png,5.08,0.0971,1
80,800,3.5,H,frame_000113.png,4.32,0.1141,1
80,800,3.5,H,frame_000114.png,4.26,0.1143,1
80,800,3.5,H,frame_000115.png,4.6,0.1058,1
80,800,3.5,H,frame_000116.png,5.37,0.0899,1
80,800,3.5,V,frame_000072.png,4.1850000000000005,0.129,2
80,800,3.5,V,frame_000073.png,3.9050000000000002,0.14725,2
80,800,3.5,V,frame_000074.png,3.79,0.1525,2
80,800,3.5,V,frame_000075.png,3.805,0.1446,2
80,800,3.5,V,frame_000076.png,4.265000000000001,0.14085,2
80,800,3.5,V,frame_000112.png,4.475,0.1306,2
80,800,3.5,V,frame_000113.png,4.03,0.14135,2
80,800,3.5,V,frame_000114.png,3.99,0.14185,2
80,800,3.5,V,frame_000115.png,4.015,0.1528,2
80,800,3.5,V,frame_000116.png,4.25,0.1385,1
80,800,4.5,H,frame_000071.png,5.15,0.0995,2
80,800,4.5,H,frame_000072.png,5.03,0.0993,2
80,800,4.5,H,frame_000073.png,4.904999999999999,0.10045,2
80,800,4.5,H,frame_000074.png,5.2,0.0974,2
80,800,4.5,H,frame_000075.png,5.77,0.08655,2
80,800,4.5,H,frame_000111.png,5.02,0.1025,1
80,800,4.5,H,frame_000112.png,4.73,0.11,1
80,800,4.5,H,frame_000113.png,5.0,0.0995,1
80,800,4.5,H,frame_000114.png,5.49,0.0939,1
80,800,4.5,V,frame_000071.png,4.135,0.13185,2
80,800,4.5,V,frame_000072.png,3.88,0.1375,2
80,800,4.5,V,frame_000073.png,4.245,0.1324,2
80,800,4.5,V,frame_000074.png,4.449999999999999,0.12165000000000001,2
80,800,4.5,V,frame_000075.png,4.88,0.10955000000000001,2
80,800,4.5,V,frame_000111.png,4.005,0.1326,2
80,800,4.5,V,frame_000112.png,4.275,0.133,2
80,800,4.5,V,frame_000113.png,4.51,0.12575,2
80,800,4.5,V,frame_000114.png,4.8,0.11395,2
80,800,5.5,H,frame_000092.png,5.75,0.0817,2
80,800,5.5,H,frame_000093.png,5.6,0.0932,2
80,800,5.5,H,frame_000094.png,5.025,0.09825,2
80,800,5.5,H,frame_000095.png,5.5,0.09359999999999999,2
80,800,5.5,H,frame_000096.png,6.105,0.08524999999999999,2
80,800,5.5,H,frame_000132.png,5.59,0.0939,1
80,800,5.5,H,frame_000133.png,5.28,0.0986,1
80,800,5.5,H,frame_000134.png,5.2,0.0966,1
80,800,5.5,H,frame_000135.png,5.575,0.08445,2
80,800,5.5,H,frame_000136.png,6.35,0.07980000000000001,2
80,800,5.5,V,frame_000092.png,4.525,0.12279999999999999,2
80,800,5.5,V,frame_000093.png,4.4350000000000005,0.12315,2
80,800,5.5,V,frame_000094.png,4.41,0.1195,2
80,800,5.5,V,frame_000095.png,4.73,0.1127,2
80,800,5.5,V,frame_000096.png,5.085,0.10635,2
80,800,5.5,V,frame_000132.png,4.32,0.12325,2
80,800,5.5,V,frame_000133.png,4.605,0.12085,2
80,800,5.5,V,frame_000134.png,4.705,0.11810000000000001,2
80,800,5.5,V,frame_000135.png,4.9,0.10755,2
80,800,5.5,V,frame_000136.png,5.109999999999999,0.10894999999999999,2
80,800,6.5,H,frame_000071.png,7.1850000000000005,0.06855,2
80,800,6.5,H,frame_000072.png,7.195,0.07,2
80,800,6.5,H,frame_000073.png,6.82,0.07150000000000001,2
80,800,6.5,H,frame_000074.png,6.41,0.079,2
80,800,6.5,H,frame_000075.png,5.82,0.09509999999999999,2
80,800,6.5,H,frame_000110.png,7.02,0.07300000000000001,2
80,800,6.5,H,frame_000111.png,6.75,0.0721,2
80,800,6.5,H,frame_000112.png,6.375,0.0796,2
80,800,6.5,H,frame_000113.png,5.8149999999999995,0.094,2
80,800,6.5,V,frame_000071.png,5.76,0.0888,2
80,800,6.5,V,frame_000072.png,6.665,0.07755,2
80,800,6.5,V,frame_000073.png,6.57,0.07930000000000001,2
80,800,6.5,V,frame_000074.png,6.029999999999999,0.08035,2
80,800,6.5,V,frame_000075.png,5.575,0.093,2
80,800,6.5,V,frame_000110.png,6.484999999999999,0.0744,2
80,800,6.5,V,frame_000111.png,6.4,0.07765,2
80,800,6.5,V,frame_000112.png,6.154999999999999,0.0826,2
80,800,6.5,V,frame_000113.png,5.92,0.0895,2
80,1600,2.5,H,frame_000071.png,7.355,0.07025,2
80,1600,2.5,H,frame_000072.png,4.115,0.1706,2
80,1600,2.5,H,frame_000073.png,5.824999999999999,0.17165,2
80,1600,2.5,H,frame_000074.png,3.8549999999999995,0.20745,2
80,1600,2.5,H,frame_000075.png,4.8100000000000005,0.11035,2
80,1600,2.5,H,frame_000110.png,5.78,0.09065000000000001,4
80,1600,2.5,H,frame_000111.png,3.815,0.184,2
80,1600,2.5,H,frame_000112.png,4.41,0.2139,1
80,1600,2.5,H,frame_000113.png,3.18,0.1973,2
80,1600,2.5,H,frame_000114.png,5.335,0.09645,2
80,1600,2.5,V,frame_000071.png,4.305,0.13035,2
80,1600,2.5,V,frame_000072.png,3.365,0.2097,2
80,1600,2.5,V,frame_000073.png,7.57,0.1421,2
80,1600,2.5,V,frame_000074.png,4.7,0.18255,2
80,1600,2.5,V,frame_000075.png,3.805,0.17185,2
80,1600,2.5,V,frame_000110.png,4.1775,0.147475,4
80,1600,2.5,V,frame_000111.png,4.574999999999999,0.14865,2
80,1600,2.5,V,frame_000112.png,6.375,0.1339,2
80,1600,2.5,V,frame_000113.png,3.785,0.17830000000000001,2
