speed_kmh,iso,distance_m,frame,edge_dir,bew_px,mtf50_cy_px,source_file,axis
80,1600,4.5,frame_000128.png,Vertical (H-edge),4.68,0.1175,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000128.png,Horiz (V-edge),5.1,0.0968,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000128.png,Vertical (H-edge),4.43,0.1269,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000129.png,Vertical (H-edge),4.8,0.1186,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000129.png,Horiz (V-edge),5.37,0.0975,cam1_v80_iso1600_d45.csv,H
80,1600,4.5,frame_000129.png,Vertical (H-edge),4.39,0.1215,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000130.png,Vertical (H-edge),4.97,0.1047,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000130.png,Vertical (H-edge),4.9,0.1093,cam1_v80_iso1600_d45.csv,V
80,1600,4.5,frame_000130.png,Horiz (V-edge),5.82,0.0904,cam1_v80_iso1600_d45.csv,H
80,1600,5.5,frame_000068.png,Horiz (V-edge),5.83,0.0909,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000068.png,Vertical (H-edge),4.04,0.1296,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000068.png,Horiz (V-edge),5.55,0.0905,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000068.png,Vertical (H-edge),4.13,0.1192,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000069.png,Horiz (V-edge),5.2,0.0951,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000069.png,Vertical (H-edge),4.34,0.1293,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000069.png,Vertical (H-edge),4.34,0.1209,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000069.png,Horiz (V-edge),5.06,0.1038,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000070.png,Horiz (V-edge),5.08,0.0974,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000070.png,Vertical (H-edge),4.52,0.1218,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000070.png,Vertical (H-edge),4.37,0.1253,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000070.png,Horiz (V-edge),5.03,0.0973,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000071.png,Horiz (V-edge),5.59,0.0879,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000071.png,Vertical (H-edge),4.81,0.1127,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000071.png,Vertical (H-edge),4.51,0.1165,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000071.png,Horiz (V-edge),5.61,0.0974,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000072.png,Horiz (V-edge),6.15,0.0809,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000072.png,Horiz (V-edge),6.53,0.0778,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000072.png,Vertical (H-edge),5.04,0.0994,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000072.png,Vertical (H-edge),4.87,0.1048,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000108.png,Vertical (H-edge),4.41,0.1241,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000108.png,Horiz (V-edge),5.76,0.0914,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000108.png,Vertical (H-edge),4.7,0.1104,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000109.png,Vertical (H-edge),4.44,0.1118,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000109.png,Horiz (V-edge),4.88,0.0974,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000109.png,Vertical (H-edge),4.47,0.1244,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000110.png,Vertical (H-edge),4.58,0.1194,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000110.png,Horiz (V-edge),5.16,0.0947,cam1_v80_iso1600_d55.csv,H
80,1600,5.5,frame_000110.png,Vertical (H-edge),4.57,0.1249,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000111.png,Vertical (H-edge),4.78,0.107,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000111.png,Vertical (H-edge),4.52,0.1135,cam1_v80_iso1600_d55.csv,V
80,1600,5.5,frame_000111.png,Horiz (V-edge),5.62,0.0861,cam1_v80_iso1600_d55.csv,H
80,1600,6.5,frame_000074.png,Horiz (V-edge),7.41,0.0709,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000074.png,Horiz (V-edge),7.3,0.0703,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000074.png,Vertical (H-edge),6.56,0.0837,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000074.png,Vertical (H-edge),6.78,0.0781,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000075.png,Horiz (V-edge),7.25,0.0707,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000075.png,Horiz (V-edge),7.52,0.0647,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000075.png,Vertical (H-edge),6.86,0.0722,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000075.png,Vertical (H-edge),6.9,0.0692,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000076.png,Horiz (V-edge),6.77,0.0742,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000076.png,Horiz (V-edge),7.24,0.0707,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000076.png,Vertical (H-edge),6.61,0.0788,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000076.png,Vertical (H-edge),6.69,0.073,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000077.png,Horiz (V-edge),6.1,0.0862,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000077.png,Horiz (V-edge),5.42,0.0895,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000077.png,Vertical (H-edge),5.58,0.0928,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000077.png,Vertical (H-edge),5.96,0.0801,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000078.png,Horiz (V-edge),5.56,0.0918,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000078.png,Horiz (V-edge),5.84,0.0945,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000078.png,Vertical (H-edge),5.29,0.0936,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000078.png,Vertical (H-edge),5.82,0.0929,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000113.png,Horiz (V-edge),7.29,0.0681,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000113.png,Horiz (V-edge),7.14,0.0739,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000113.png,Vertical (H-edge),6.9,0.0735,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000113.png,Vertical (H-edge),6.58,0.0801,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000114.png,Horiz (V-edge),7.11,0.0728,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000114.png,Horiz (V-edge),6.77,0.074,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000114.png,Vertical (H-edge),6.44,0.0754,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000114.png,Vertical (H-edge),6.99,0.0764,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000115.png,Horiz (V-edge),6.59,0.0791,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000115.png,Horiz (V-edge),6.28,0.0788,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000115.png,Vertical (H-edge),6.44,0.0825,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000115.png,Vertical (H-edge),6.69,0.0778,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000116.png,Horiz (V-edge),6.22,0.0897,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000116.png,Horiz (V-edge),5.82,0.0887,cam1_v80_iso1600_d65.csv,H
80,1600,6.5,frame_000116.png,Vertical (H-edge),6.23,0.0844,cam1_v80_iso1600_d65.csv,V
80,1600,6.5,frame_000116.png,Vertical (H-edge),6.38,0.0819,cam1_v80_iso1600_d65.csv,V
80,200,2.5,frame_000062.png,Horiz (V-edge),5.66,0.0916,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000062.png,Vertical (H-edge),3.93,0.1387,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000062.png,Horiz (V-edge),5.21,0.0977,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000062.png,Vertical (H-edge),4.73,0.1309,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000063.png,Horiz (V-edge),4.52,0.1093,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000063.png,Vertical (H-edge),3.81,0.1496,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000063.png,Horiz (V-edge),4.49,0.1121,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000063.png,Vertical (H-edge),4.06,0.1373,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000064.png,Horiz (V-edge),4.38,0.1138,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000064.png,Vertical (H-edge),4.02,0.147,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000064.png,Horiz (V-edge),4.49,0.1105,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000064.png,Vertical (H-edge),3.63,0.1554,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000065.png,Horiz (V-edge),4.62,0.1076,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000065.png,Vertical (H-edge),4.64,0.1404,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000065.png,Horiz (V-edge),4.93,0.1034,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000065.png,Vertical (H-edge),3.58,0.1537,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000101.png,Horiz (V-edge),6.21,0.0839,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000101.png,Vertical (H-edge),3.89,0.1374,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000101.png,Horiz (V-edge),5.45,0.0966,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000101.png,Vertical (H-edge),5.5,0.1071,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000102.png,Horiz (V-edge),4.45,0.1105,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000102.png,Vertical (H-edge),3.73,0.1479,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000102.png,Horiz (V-edge),4.49,0.1097,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000102.png,Vertical (H-edge),4.3,0.1349,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000103.png,Horiz (V-edge),4.28,0.1137,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000103.png,Vertical (H-edge),3.96,0.1449,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000103.png,Horiz (V-edge),4.21,0.1186,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000103.png,Vertical (H-edge),3.96,0.1463,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000104.png,Horiz (V-edge),4.45,0.1093,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000104.png,Vertical (H-edge),4.97,0.1301,cam1_v80_iso200_d25.csv,V
80,200,2.5,frame_000104.png,Horiz (V-edge),4.59,0.1117,cam1_v80_iso200_d25.csv,H
80,200,2.5,frame_000104.png,Vertical (H-edge),3.76,0.1524,cam1_v80_iso200_d25.csv,V
80,200,3.5,frame_000083.png,Horiz (V-edge),6.35,0.0845,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000083.png,Vertical (H-edge),3.97,0.1458,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000083.png,Horiz (V-edge),5.57,0.0948,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000083.png,Vertical (H-edge),4.7,0.12,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000084.png,Horiz (V-edge),4.65,0.1079,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000084.png,Vertical (H-edge),3.67,0.1568,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000084.png,Vertical (H-edge),4.04,0.1401,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000084.png,Horiz (V-edge),4.47,0.109,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000085.png,Horiz (V-edge),4.33,0.1143,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000085.png,Vertical (H-edge),3.88,0.1542,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000085.png,Horiz (V-edge),4.32,0.1145,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000085.png,Vertical (H-edge),4.0,0.147,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000086.png,Horiz (V-edge),4.35,0.1129,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000086.png,Vertical (H-edge),3.93,0.1604,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000086.png,Horiz (V-edge),4.57,0.1116,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000086.png,Vertical (H-edge),3.73,0.1519,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000087.png,Horiz (V-edge),4.62,0.1023,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000087.png,Vertical (H-edge),4.34,0.1347,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000087.png,Horiz (V-edge),5.24,0.0968,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000087.png,Vertical (H-edge),3.61,0.1464,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000123.png,Vertical (H-edge),4.09,0.1447,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000123.png,Horiz (V-edge),5.05,0.0995,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000123.png,Vertical (H-edge),4.83,0.1284,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000125.png,Vertical (H-edge),3.82,0.1505,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000125.png,Horiz (V-edge),4.31,0.1134,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000125.png,Vertical (H-edge),3.95,0.1531,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000126.png,Vertical (H-edge),4.39,0.1469,cam1_v80_iso200_d35.csv,V
80,200,3.5,frame_000126.png,Horiz (V-edge),4.67,0.1021,cam1_v80_iso200_d35.csv,H
80,200,3.5,frame_000126.png,Vertical (H-edge),3.77,0.1582,cam1_v80_iso200_d35.csv,V
80,200,4.5,frame_000085.png,Horiz (V-edge),5.19,0.095,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000085.png,Vertical (H-edge),3.72,0.1307,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000085.png,Vertical (H-edge),4.15,0.1432,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000085.png,Horiz (V-edge),5.22,0.0979,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000086.png,Horiz (V-edge),5.19,0.0934,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000086.png,Horiz (V-edge),5.08,0.1006,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000086.png,Vertical (H-edge),4.06,0.1426,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000086.png,Vertical (H-edge),4.13,0.1434,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000087.png,Horiz (V-edge),5.21,0.0985,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000087.png,Vertical (H-edge),4.37,0.1304,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000087.png,Horiz (V-edge),5.11,0.1032,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000087.png,Vertical (H-edge),4.24,0.1253,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000088.png,Horiz (V-edge),5.18,0.0969,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000088.png,Horiz (V-edge),5.47,0.091,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000088.png,Vertical (H-edge),4.52,0.1239,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000088.png,Vertical (H-edge),4.24,0.1298,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000089.png,Horiz (V-edge),5.61,0.087,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000089.png,Horiz (V-edge),6.09,0.0858,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000089.png,Vertical (H-edge),4.88,0.1074,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000089.png,Vertical (H-edge),4.54,0.1101,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000124.png,Horiz (V-edge),4.99,0.096,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000124.png,Vertical (H-edge),3.75,0.1457,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000125.png,Horiz (V-edge),5.02,0.0974,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000125.png,Vertical (H-edge),4.05,0.1356,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000126.png,Horiz (V-edge),5.3,0.1037,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000126.png,Vertical (H-edge),4.3,0.1309,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000127.png,Horiz (V-edge),5.08,0.0919,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000127.png,Vertical (H-edge),4.87,0.1117,cam1_v80_iso200_d45.csv,V
80,200,4.5,frame_000128.png,Horiz (V-edge),6.09,0.0875,cam1_v80_iso200_d45.csv,H
80,200,4.5,frame_000128.png,Vertical (H-edge),5.89,0.0945,cam1_v80_iso200_d45.csv,V
80,200,5.5,frame_000066.png,Horiz (V-edge),5.72,0.0855,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000066.png,Vertical (H-edge),4.19,0.1297,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000066.png,Vertical (H-edge),4.45,0.1266,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000066.png,Horiz (V-edge),6.0,0.0861,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000067.png,Horiz (V-edge),5.66,0.0923,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000067.png,Vertical (H-edge),4.15,0.1302,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000067.png,Vertical (H-edge),4.21,0.1248,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000067.png,Horiz (V-edge),5.34,0.0917,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000068.png,Horiz (V-edge),5.18,0.094,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000068.png,Vertical (H-edge),4.46,0.1217,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000068.png,Horiz (V-edge),5.01,0.1064,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000068.png,Vertical (H-edge),4.43,0.1179,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000069.png,Horiz (V-edge),5.5,0.0916,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000069.png,Vertical (H-edge),5.16,0.1004,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000069.png,Vertical (H-edge),4.68,0.1163,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000069.png,Horiz (V-edge),5.7,0.0977,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000070.png,Horiz (V-edge),6.28,0.0779,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000070.png,Vertical (H-edge),5.45,0.1042,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000070.png,Vertical (H-edge),4.93,0.1046,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000070.png,Horiz (V-edge),6.64,0.076,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000105.png,Horiz (V-edge),5.63,0.0882,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000105.png,Vertical (H-edge),4.11,0.1174,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000105.png,Vertical (H-edge),4.46,0.1238,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000105.png,Horiz (V-edge),5.33,0.095,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000106.png,Horiz (V-edge),5.17,0.0963,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000106.png,Vertical (H-edge),4.46,0.116,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000106.png,Vertical (H-edge),4.51,0.1119,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000106.png,Horiz (V-edge),4.81,0.1032,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000107.png,Horiz (V-edge),5.25,0.0943,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000107.png,Vertical (H-edge),4.94,0.1047,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000107.png,Vertical (H-edge),4.73,0.1202,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000107.png,Horiz (V-edge),5.35,0.0967,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000108.png,Horiz (V-edge),6.47,0.086,cam1_v80_iso200_d55.csv,H
80,200,5.5,frame_000108.png,Vertical (H-edge),5.34,0.1058,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000108.png,Vertical (H-edge),5.18,0.1038,cam1_v80_iso200_d55.csv,V
80,200,5.5,frame_000108.png,Horiz (V-edge),6.33,0.0827,cam1_v80_iso200_d55.csv,H
80,200,6.5,frame_000068.png,Horiz (V-edge),6.96,0.0697,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000068.png,Horiz (V-edge),6.3,0.0701,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000068.png,Vertical (H-edge),6.35,0.0796,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000068.png,Vertical (H-edge),5.94,0.0847,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000069.png,Horiz (V-edge),7.03,0.0765,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000069.png,Horiz (V-edge),6.54,0.0768,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000069.png,Vertical (H-edge),6.55,0.0758,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000069.png,Vertical (H-edge),6.3,0.0803,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000070.png,Horiz (V-edge),7.3,0.0732,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000070.png,Horiz (V-edge),6.93,0.0792,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000070.png,Vertical (H-edge),6.63,0.0768,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000070.png,Vertical (H-edge),6.67,0.0748,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000071.png,Horiz (V-edge),6.12,0.0842,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000071.png,Horiz (V-edge),6.16,0.0802,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000071.png,Vertical (H-edge),5.81,0.0828,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000071.png,Vertical (H-edge),6.09,0.09,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000072.png,Horiz (V-edge),5.5,0.0993,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000072.png,Horiz (V-edge),5.74,0.0903,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000072.png,Vertical (H-edge),5.29,0.0872,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000072.png,Vertical (H-edge),5.55,0.0996,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000108.png,Horiz (V-edge),7.34,0.072,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000108.png,Horiz (V-edge),6.49,0.0762,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000108.png,Vertical (H-edge),6.0,0.0836,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000108.png,Vertical (H-edge),6.47,0.0804,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000109.png,Horiz (V-edge),7.67,0.0698,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000109.png,Horiz (V-edge),6.86,0.0771,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000109.png,Vertical (H-edge),6.41,0.0852,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000109.png,Vertical (H-edge),6.57,0.0742,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000110.png,Horiz (V-edge),6.45,0.0825,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000110.png,Horiz (V-edge),6.33,0.0788,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000110.png,Vertical (H-edge),6.05,0.0838,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000110.png,Vertical (H-edge),6.38,0.0809,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000111.png,Horiz (V-edge),5.97,0.0895,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000111.png,Horiz (V-edge),5.92,0.0824,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000111.png,Vertical (H-edge),5.54,0.089,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000111.png,Vertical (H-edge),6.41,0.0827,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000112.png,Horiz (V-edge),5.67,0.0908,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000112.png,Horiz (V-edge),5.4,0.0862,cam1_v80_iso200_d65.csv,H
80,200,6.5,frame_000112.png,Vertical (H-edge),5.72,0.0891,cam1_v80_iso200_d65.csv,V
80,200,6.5,frame_000112.png,Vertical (H-edge),5.42,0.0877,cam1_v80_iso200_d65.csv,V
80,400,2.5,frame_000065.png,Horiz (V-edge),8.86,0.0558,cam1_v80_iso400_d25.csv,H
80,400,2.5,frame_000065.png,Vertical (H-edge),4.73,0.1038,cam1_v80_iso400_d25.csv,V
80,400,2.5,frame_000065.png,Horiz (V-edge),8.16,0.0626,cam1_v80_iso400_d25.csv,H
80,400,2.5,frame_000065.png,Vertical (H-edge),6.87,0.0849,cam1_v80_iso400_d25.csv,V
80,400,2.5,frame_000066.png,Horiz (V-edge),6.19,0.0819,cam1_v80_iso400_d25.csv,H
80,400,2.5,frame_000066.png,Vertical (H-edge),4.58,0.1099,cam1_v80_iso400_d25.csv,V
80,400,2.5,frame_000066.png,Horiz (V-edge),5.75,0.0867,cam1_v80_iso400_d25.csv,H
80,400,2.5,frame_000066.png,Vertical (H-edge),5.69,0.0953,cam1_v80_iso400_d25.csv,V
80,400,2.5,frame_000067.png,Horiz (V-edge),4.8,0.1044,cam1_v80_iso400_d25.csv,H
80,400,2.5,frame_000067.png,Vertical (H-edge),4.74,0.1127,cam1_v80_iso400_d25.csv,V
80,400,2.5,frame_000067.png,Horiz (V-edge),4.79,0.1045,cam1_v80_iso400_d25.csv,H
