sub_dir,fnm,laplacian_variance,tenengrad,brenner_gradient,fft_blur_score,cpbd,noise_mad,noise_gaussian_diff,snr,rms_contrast,michelson_contrast,colorfulness,saturation,brightness,dynamic_range,entropy,histogram_uniformity,brisque,niqe_simple,piqe_simple,hsmb,weighted_score,quality_grade,dl_dbcnn,dl_arniqa,fr_ssim,fr_psnr,fr_mse,fr_mae,fr_uqi,fr_weighted_score,fr_grade,fr_ms_ssim,illum_lx,iso,shutter_us,speed_kmh
40000lx_0640_500us_30,08.png,37.67253330368822,3357134570,188706535,1484.191622019652,0.009853363037109375,2.965159377316531,0.8991245693630643,11.02188565879749,52.29445789838944,0.9172932330827067,41.67160109112478,0.09868433833901398,186.0158487955729,244,7.262382960748806,0.5887209574381511,64.2262851040249,38.01377242155886,55.48459651461112,0.6728,0.3135,D,0.2826,0.3732,0.7984903847494341,18.79647646920826,857.8921895910192,14.83355797661675,0.08703280294606296,0.4727296899207472,C,0.7899,40000,640,500,30
40000lx_0640_500us_30,09.png,38.69109763329228,3394266220,190931374,1495.989936323341,0.009906344943576388,2.965159377316531,0.9030655754937066,10.93809441091524,52.72787616307164,0.9245283018867925,41.88989022209193,0.09947042195106125,185.7569190131293,245,7.290606312361973,0.5891558329264323,64.0532134204013,37.91207158138187,54.67714803321097,0.6695,0.3144,D,0.2839,0.38,0.8023604248235955,20.07789016330593,638.6918060867874,14.43896851716218,0.1073868685316334,0.488336118205488,C,0.8345,40000,640,500,30
40000lx_0640_500us_30,10.png,38.59912661155959,3370576000,189428742,1500.611215153747,0.009892781575520834,2.965159377316531,0.9016799926757812,10.93280139563525,52.75729357327701,0.9245283018867925,41.8943420204146,0.09956187329261132,185.7473292880588,245,7.287194587329529,0.5920020209418403,64.04621558279048,37.90947590553688,54.32688043010063,0.6759,0.3144,D,0.2847,0.3768,0.7675459758023816,17.16803295369361,1248.179557517723,18.65812287507234,0.06446145414057163,0.4433099845319509,C,0.7241,40000,640,500,30
40000lx_0640_500us_50,01.png,31.38379053497202,2467034356,146537173,1431.596722874763,0.007859547932942709,2.965159377316531,0.8503218756781684,11.22537339231348,51.06151875223892,0.9101123595505618,39.81146559939608,0.09553187251870149,185.9355350070529,243,7.290180470665986,0.5959671868218316,64.81299859893606,38.01455286698136,59.96623148644615,0.5791,0.3086,D,0.2748,0.3509,0.7881794489898479,17.98765450774881,1033.51054014983,14.49413016990379,0.09340038047650033,0.4645354562693059,C,0.7561,40000,640,500,50
40000lx_0640_500us_50,02.png,33.11378332879232,2563799754,151912433,1459.262539408465,0.008024427625868056,2.965159377316531,0.8587375217013888,11.27401157254667,50.889758216736,0.9029850746268657,40.32551427577364,0.09526879803027982,186.3506732516819,242,7.271919878653376,0.5904498630099826,64.79485841194236,38.17025201080484,59.5043065793658,0.5788,0.3094,D,0.2676,0.3588,0.7501806128608584,17.20848614015003,1236.607131816723,18.18196317884657,0.05185477879187064,0.4334953428233612,C,0.6911,40000,640,500,50
40000lx_0640_500us_50,03.png,33.49051141821226,2574568434,152564335,1470.0971921845,0.007981194390190972,2.965159377316531,0.8622606065538194,11.19860103603975,51.17520404709679,0.9101123595505618,40.39350658063032,0.09566426495321435,185.7760115729438,243,7.296603599983944,0.597550286187066,64.697434428068,37.94768778364135,59.47483728888657,0.5857,0.3098,D,0.2739,0.3453,0.7462693441008482,17.0275388499833,1289.218342533818,19.44306295889395,0.03214871906459608,0.4257376893563715,C,0.6935,40000,640,500,50
40000lx_0640_500us_50,04.png,32.34071247684061,2537161342,150330378,1433.852717469519,0.007902781168619791,2.965159377316531,0.8505215115017362,11.3089924700714,50.83928973906026,0.8888888888888888,40.22054425719346,0.09494251924402573,186.9171273973253,240,7.253826041990342,0.5848638746473525,64.83222047744337,38.39237797047523,58.84187318444425,0.5915,0.3089,D,0.2746,0.3565,0.7687896389105143,18.31683706511988,958.0687050996004,13.71150052105939,0.03157181125997862,0.4436266678350395,C,0.756,40000,640,500,50
40000lx_0640_500us_50,05.png,32.84886745118121,2546263218,150850488,1446.043090225812,0.007974412706163194,2.965159377316531,0.8542734781901041,11.28499223598334,50.9259018433138,0.895910780669145,40.31234547899459,0.09515932369855494,186.7189258999295,241,7.25202501210133,0.5841348436143663,64.788333030827,38.31445404808311,58.76648826928874,0.5883,0.3093,D,0.2773,0.3523,0.7590715598566934,17.2938985713585,1212.524447264495,16.46764472678856,0.03103832202338909,0.4324454944480342,C,0.7167,40000,640,500,50
40000lx_0640_500us_50,06.png,33.08980148983239,2564349896,151910065,1446.67049818967,0.008032480875651041,2.965159377316531,0.8560536702473959,11.25443711136771,51.06588089076924,0.895910780669145,40.34830936575446,0.09533725813323375,186.5746705796984,241,7.261196994578141,0.5878028869628906,64.7378529987724,38.25770796599193,59.31167707316022,0.5869,0.3096,D,0.2749,0.3587,0.7467533454828272,17.05414260687346,1281.345063809995,17.65490906326859,0.04029711580983585,0.428154615393704,C,0.6854,40000,640,500,50
40000lx_0640_500us_50,07.png,34.79414828964865,2600760064,154673296,1513.33006101764,0.008113437228732638,2.965159377316531,0.8874698215060763,10.88379862747745,52.05457566385166,0.9391634980988594,40.27206370594681,0.09516350075050636,182.2421548631456,247,7.387700772533077,0.619850582546658,64.41885952937422,36.59777619028604,59.83853105948053,0.5888,0.3112,D,0.2788,0.3562,0.7253578862144267,14.99156120631668,2060.270481533475,29.33732774522569,0.01867566000041939,0.3997529979300923,D,0.6097,40000,640,500,50
