speed_kmh,shutter_us,illum_lx,iso,frame,edge_dir,axis,bew_px,mtf50_cy_px,source_file
10,250,40000,1250,06.png,Horiz (V-edge),H,4.46,0.1166,lab_v10_s250_lx40000.csv
10,250,40000,1250,06.png,Horiz (V-edge),H,4.03,0.121,lab_v10_s250_lx40000.csv
10,250,40000,1250,06.png,Vertical (H-edge),V,3.83,0.1503,lab_v10_s250_lx40000.csv
10,250,40000,1250,06.png,Vertical (H-edge),V,3.42,0.1589,lab_v10_s250_lx40000.csv
10,250,40000,1250,05.png,Horiz (V-edge),H,4.31,0.1201,lab_v10_s250_lx40000.csv
10,250,40000,1250,05.png,Horiz (V-edge),H,4.12,0.1176,lab_v10_s250_lx40000.csv
10,250,40000,1250,05.png,Vertical (H-edge),V,3.81,0.151,lab_v10_s250_lx40000.csv
10,250,40000,1250,05.png,Vertical (H-edge),V,3.54,0.1534,lab_v10_s250_lx40000.csv
10,250,40000,1250,04.png,Horiz (V-edge),H,4.81,0.105,lab_v10_s250_lx40000.csv
10,250,40000,1250,04.png,Horiz (V-edge),H,4.14,0.1205,lab_v10_s250_lx40000.csv
10,250,40000,1250,04.png,Vertical (H-edge),V,3.57,0.1528,lab_v10_s250_lx40000.csv
10,250,40000,1250,04.png,Vertical (H-edge),V,3.16,0.1662,lab_v10_s250_lx40000.csv
10,250,40000,1250,03.png,Horiz (V-edge),H,4.84,0.1073,lab_v10_s250_lx40000.csv
10,250,40000,1250,03.png,Horiz (V-edge),H,4.08,0.1204,lab_v10_s250_lx40000.csv
10,250,40000,1250,03.png,Vertical (H-edge),V,3.68,0.1541,lab_v10_s250_lx40000.csv
10,250,40000,1250,03.png,Vertical (H-edge),V,3.37,0.1597,lab_v10_s250_lx40000.csv
10,250,40000,1250,02.png,Horiz (V-edge),H,4.77,0.1061,lab_v10_s250_lx40000.csv
10,250,40000,1250,02.png,Horiz (V-edge),H,4.1,0.122,lab_v10_s250_lx40000.csv
10,250,40000,1250,02.png,Vertical (H-edge),V,3.63,0.1528,lab_v10_s250_lx40000.csv
10,250,40000,1250,02.png,Vertical (H-edge),V,3.23,0.1634,lab_v10_s250_lx40000.csv
10,250,40000,1250,01.png,Horiz (V-edge),H,4.7,0.1094,lab_v10_s250_lx40000.csv
10,250,40000,1250,01.png,Horiz (V-edge),H,4.03,0.1217,lab_v10_s250_lx40000.csv
10,250,40000,1250,01.png,Vertical (H-edge),V,3.91,0.1487,lab_v10_s250_lx40000.csv
10,250,40000,1250,01.png,Vertical (H-edge),V,3.33,0.1597,lab_v10_s250_lx40000.csv
10,500,15000,640,10.png,Horiz (V-edge),H,6.38,0.0749,lab_v10_s500_lx15000.csv
10,500,15000,640,10.png,Horiz (V-edge),H,6.15,0.0762,lab_v10_s500_lx15000.csv
10,500,15000,640,10.png,Vertical (H-edge),V,3.08,0.172,lab_v10_s500_lx15000.csv
10,500,15000,640,10.png,Vertical (H-edge),V,3.0,0.1757,lab_v10_s500_lx15000.csv
10,500,15000,640,09.png,Horiz (V-edge),H,6.38,0.0749,lab_v10_s500_lx15000.csv
10,500,15000,640,09.png,Horiz (V-edge),H,6.15,0.0762,lab_v10_s500_lx15000.csv
10,500,15000,640,09.png,Vertical (H-edge),V,3.08,0.172,lab_v10_s500_lx15000.csv
10,500,15000,640,09.png,Vertical (H-edge),V,3.0,0.1757,lab_v10_s500_lx15000.csv
10,500,15000,640,08.png,Horiz (V-edge),H,6.22,0.0762,lab_v10_s500_lx15000.csv
10,500,15000,640,08.png,Horiz (V-edge),H,6.16,0.0769,lab_v10_s500_lx15000.csv
10,500,15000,640,08.png,Vertical (H-edge),V,2.97,0.1746,lab_v10_s500_lx15000.csv
10,500,15000,640,08.png,Vertical (H-edge),V,2.93,0.1785,lab_v10_s500_lx15000.csv
10,500,15000,640,07.png,Horiz (V-edge),H,6.96,0.0704,lab_v10_s500_lx15000.csv
10,500,15000,640,07.png,Horiz (V-edge),H,6.64,0.0732,lab_v10_s500_lx15000.csv
10,500,15000,640,07.png,Vertical (H-edge),V,3.44,0.1502,lab_v10_s500_lx15000.csv
10,500,15000,640,07.png,Vertical (H-edge),V,3.17,0.1614,lab_v10_s500_lx15000.csv
10,500,15000,640,06.png,Horiz (V-edge),H,6.13,0.0776,lab_v10_s500_lx15000.csv
10,500,15000,640,06.png,Horiz (V-edge),H,6.16,0.0757,lab_v10_s500_lx15000.csv
10,500,15000,640,06.png,Vertical (H-edge),V,2.92,0.1768,lab_v10_s500_lx15000.csv
10,500,15000,640,06.png,Vertical (H-edge),V,3.06,0.1744,lab_v10_s500_lx15000.csv
10,500,15000,640,05.png,Horiz (V-edge),H,6.85,0.0704,lab_v10_s500_lx15000.csv
10,500,15000,640,05.png,Horiz (V-edge),H,6.47,0.0746,lab_v10_s500_lx15000.csv
10,500,15000,640,05.png,Vertical (H-edge),V,3.35,0.1541,lab_v10_s500_lx15000.csv
10,500,15000,640,05.png,Vertical (H-edge),V,3.15,0.1645,lab_v10_s500_lx15000.csv
10,500,15000,640,04.png,Horiz (V-edge),H,6.39,0.0749,lab_v10_s500_lx15000.csv
10,500,15000,640,04.png,Horiz (V-edge),H,6.17,0.0768,lab_v10_s500_lx15000.csv
10,500,15000,640,04.png,Vertical (H-edge),V,3.08,0.17,lab_v10_s500_lx15000.csv
10,500,15000,640,04.png,Vertical (H-edge),V,2.97,0.174,lab_v10_s500_lx15000.csv
10,500,15000,640,03.png,Horiz (V-edge),H,6.23,0.0761,lab_v10_s500_lx15000.csv
10,500,15000,640,03.png,Horiz (V-edge),H,6.1,0.0767,lab_v10_s500_lx15000.csv
10,500,15000,640,03.png,Vertical (H-edge),V,2.97,0.1752,lab_v10_s500_lx15000.csv
10,500,15000,640,03.png,Vertical (H-edge),V,2.92,0.1809,lab_v10_s500_lx15000.csv
10,500,15000,640,02.png,Horiz (V-edge),H,6.18,0.0772,lab_v10_s500_lx15000.csv
10,500,15000,640,02.png,Horiz (V-edge),H,6.14,0.0762,lab_v10_s500_lx15000.csv
10,500,15000,640,02.png,Vertical (H-edge),V,2.91,0.178,lab_v10_s500_lx15000.csv
10,500,15000,640,02.png,Vertical (H-edge),V,3.04,0.1772,lab_v10_s500_lx15000.csv
10,500,15000,640,01.png,Horiz (V-edge),H,6.15,0.0766,lab_v10_s500_lx15000.csv
10,500,15000,640,01.png,Horiz (V-edge),H,6.14,0.0767,lab_v10_s500_lx15000.csv
10,500,15000,640,01.png,Vertical (H-edge),V,2.89,0.1769,lab_v10_s500_lx15000.csv
10,500,15000,640,01.png,Vertical (H-edge),V,2.91,0.179,lab_v10_s500_lx15000.csv
10,500,40000,640,10.png,Horiz (V-edge),H,6.22,0.0789,lab_v10_s500_lx40000.csv
10,500,40000,640,10.png,Horiz (V-edge),H,5.81,0.0826,lab_v10_s500_lx40000.csv
10,500,40000,640,10.png,Vertical (H-edge),V,3.25,0.1612,lab_v10_s500_lx40000.csv
10,500,40000,640,10.png,Vertical (H-edge),V,2.67,0.1957,lab_v10_s500_lx40000.csv
10,500,40000,640,09.png,Horiz (V-edge),H,6.2,0.0799,lab_v10_s500_lx40000.csv
10,500,40000,640,09.png,Horiz (V-edge),H,5.8,0.0823,lab_v10_s500_lx40000.csv
10,500,40000,640,09.png,Vertical (H-edge),V,3.2,0.158,lab_v10_s500_lx40000.csv
10,500,40000,640,09.png,Vertical (H-edge),V,2.67,0.1966,lab_v10_s500_lx40000.csv
10,500,40000,640,08.png,Horiz (V-edge),H,6.32,0.0778,lab_v10_s500_lx40000.csv
10,500,40000,640,08.png,Horiz (V-edge),H,5.87,0.082,lab_v10_s500_lx40000.csv
10,500,40000,640,08.png,Vertical (H-edge),V,3.27,0.1576,lab_v10_s500_lx40000.csv
10,500,40000,640,08.png,Vertical (H-edge),V,2.68,0.1924,lab_v10_s500_lx40000.csv
10,500,40000,640,07.png,Horiz (V-edge),H,6.71,0.0732,lab_v10_s500_lx40000.csv
10,500,40000,640,07.png,Horiz (V-edge),H,6.13,0.0794,lab_v10_s500_lx40000.csv
10,500,40000,640,07.png,Vertical (H-edge),V,3.49,0.1459,lab_v10_s500_lx40000.csv
10,500,40000,640,07.png,Vertical (H-edge),V,2.83,0.1786,lab_v10_s500_lx40000.csv
10,500,40000,640,06.png,Horiz (V-edge),H,6.61,0.0741,lab_v10_s500_lx40000.csv
10,500,40000,640,06.png,Horiz (V-edge),H,6.04,0.0805,lab_v10_s500_lx40000.csv
10,500,40000,640,06.png,Vertical (H-edge),V,3.42,0.149,lab_v10_s500_lx40000.csv
10,500,40000,640,06.png,Vertical (H-edge),V,2.84,0.1801,lab_v10_s500_lx40000.csv
10,500,40000,640,05.png,Horiz (V-edge),H,6.45,0.0749,lab_v10_s500_lx40000.csv
10,500,40000,640,05.png,Horiz (V-edge),H,6.04,0.0804,lab_v10_s500_lx40000.csv
10,500,40000,640,05.png,Vertical (H-edge),V,3.5,0.1456,lab_v10_s500_lx40000.csv
10,500,40000,640,05.png,Vertical (H-edge),V,2.8,0.1831,lab_v10_s500_lx40000.csv
10,500,40000,640,04.png,Horiz (V-edge),H,6.83,0.0727,lab_v10_s500_lx40000.csv
10,500,40000,640,04.png,Horiz (V-edge),H,6.17,0.0784,lab_v10_s500_lx40000.csv
10,500,40000,640,04.png,Vertical (H-edge),V,3.54,0.1442,lab_v10_s500_lx40000.csv
10,500,40000,640,04.png,Vertical (H-edge),V,2.92,0.175,lab_v10_s500_lx40000.csv
10,500,40000,640,03.png,Horiz (V-edge),H,5.77,0.0845,lab_v10_s500_lx40000.csv
10,500,40000,640,03.png,Horiz (V-edge),H,5.74,0.0829,lab_v10_s500_lx40000.csv
10,500,40000,640,03.png,Vertical (H-edge),V,3.03,0.1706,lab_v10_s500_lx40000.csv
10,500,40000,640,03.png,Vertical (H-edge),V,2.65,0.2026,lab_v10_s500_lx40000.csv
10,500,40000,640,02.png,Horiz (V-edge),H,5.86,0.0835,lab_v10_s500_lx40000.csv
10,500,40000,640,02.png,Horiz (V-edge),H,5.7,0.0831,lab_v10_s500_lx40000.csv
10,500,40000,640,02.png,Vertical (H-edge),V,3.06,0.1699,lab_v10_s500_lx40000.csv
10,500,40000,640,02.png,Vertical (H-edge),V,2.65,0.2016,lab_v10_s500_lx40000.csv
10,500,40000,640,01.png,Horiz (V-edge),H,5.95,0.0818,lab_v10_s500_lx40000.csv
10,500,40000,640,01.png,Horiz (V-edge),H,5.76,0.0834,lab_v10_s500_lx40000.csv
10,500,40000,640,01.png,Vertical (H-edge),V,3.1,0.1685,lab_v10_s500_lx40000.csv
10,500,40000,640,01.png,Vertical (H-edge),V,2.67,0.198,lab_v10_s500_lx40000.csv
30,50,15000,1600,10.png,Horiz (V-edge),H,4.54,0.1172,lab_v30_s050_lx15000.csv
30,50,15000,1600,10.png,Horiz (V-edge),H,3.85,0.1294,lab_v30_s050_lx15000.csv
30,50,15000,1600,10.png,Vertical (H-edge),V,3.16,0.1587,lab_v30_s050_lx15000.csv
30,50,15000,1600,10.png,Vertical (H-edge),V,3.11,0.1755,lab_v30_s050_lx15000.csv
30,50,15000,1600,09.png,Horiz (V-edge),H,3.96,0.1354,lab_v30_s050_lx15000.csv
30,50,15000,1600,09.png,Horiz (V-edge),H,3.39,0.1419,lab_v30_s050_lx15000.csv
30,50,15000,1600,09.png,Vertical (H-edge),V,2.88,0.1847,lab_v30_s050_lx15000.csv
30,50,15000,1600,09.png,Vertical (H-edge),V,2.77,0.1821,lab_v30_s050_lx15000.csv
30,50,15000,1600,08.png,Horiz (V-edge),H,3.51,0.1487,lab_v30_s050_lx15000.csv
30,50,15000,1600,08.png,Horiz (V-edge),H,3.23,0.1465,lab_v30_s050_lx15000.csv
30,50,15000,1600,08.png,Vertical (H-edge),V,2.78,0.1786,lab_v30_s050_lx15000.csv
30,50,15000,1600,08.png,Vertical (H-edge),V,2.68,0.1912,lab_v30_s050_lx15000.csv
30,50,15000,1600,07.png,Horiz (V-edge),H,3.67,0.1402,lab_v30_s050_lx15000.csv
30,50,15000,1600,07.png,Horiz (V-edge),H,3.34,0.1468,lab_v30_s050_lx15000.csv
30,50,15000,1600,07.png,Vertical (H-edge),V,2.91,0.1862,lab_v30_s050_lx15000.csv
30,50,15000,1600,07.png,Vertical (H-edge),V,3.12,0.1827,lab_v30_s050_lx15000.csv
30,50,15000,1600,06.png,Horiz (V-edge),H,3.93,0.1271,lab_v30_s050_lx15000.csv
30,50,15000,1600,06.png,Horiz (V-edge),H,3.59,0.1423,lab_v30_s050_lx15000.csv
30,50,15000,1600,06.png,Vertical (H-edge),V,3.08,0.1666,lab_v30_s050_lx15000.csv
30,50,15000,1600,06.png,Vertical (H-edge),V,3.02,0.1733,lab_v30_s050_lx15000.csv
30,50,15000,1600,05.png,Horiz (V-edge),H,4.54,0.1113,lab_v30_s050_lx15000.csv
30,50,15000,1600,05.png,Horiz (V-edge),H,4.2,0.1195,lab_v30_s050_lx15000.csv
30,50,15000,1600,05.png,Vertical (H-edge),V,3.18,0.1603,lab_v30_s050_lx15000.csv
30,50,15000,1600,05.png,Vertical (H-edge),V,3.14,0.1658,lab_v30_s050_lx15000.csv
30,50,15000,1600,04.png,Horiz (V-edge),H,3.2,0.154,lab_v30_s050_lx15000.csv
30,50,15000,1600,04.png,Horiz (V-edge),H,3.44,0.1552,lab_v30_s050_lx15000.csv
30,50,15000,1600,04.png,Vertical (H-edge),V,2.73,0.1875,lab_v30_s050_lx15000.csv
30,50,15000,1600,04.png,Vertical (H-edge),V,3.07,0.1885,lab_v30_s050_lx15000.csv
30,50,15000,1600,03.png,Horiz (V-edge),H,4.27,0.126,lab_v30_s050_lx15000.csv
30,50,15000,1600,03.png,Horiz (V-edge),H,3.75,0.1418,lab_v30_s050_lx15000.csv
30,50,15000,1600,03.png,Vertical (H-edge),V,2.98,0.1649,lab_v30_s050_lx15000.csv
30,50,15000,1600,03.png,Vertical (H-edge),V,3.01,0.174,lab_v30_s050_lx15000.csv
30,50,15000,1600,02.png,Horiz (V-edge),H,4.45,0.1208,lab_v30_s050_lx15000.csv
30,50,15000,1600,02.png,Horiz (V-edge),H,4.14,0.1264,lab_v30_s050_lx15000.csv
30,50,15000,1600,02.png,Vertical (H-edge),V,3.2,0.161,lab_v30_s050_lx15000.csv
30,50,15000,1600,02.png,Vertical (H-edge),V,3.12,0.1589,lab_v30_s050_lx15000.csv
30,50,15000,1600,01.png,Horiz (V-edge),H,4.76,0.1107,lab_v30_s050_lx15000.csv
30,50,15000,1600,01.png,Horiz (V-edge),H,4.61,0.1123,lab_v30_s050_lx15000.csv
30,50,15000,1600,01.png,Vertical (H-edge),V,3.45,0.1442,lab_v30_s050_lx15000.csv
30,50,15000,1600,01.png,Vertical (H-edge),V,3.33,0.1585,lab_v30_s050_lx15000.csv
30,50,40000,1600,10.png,Horiz (V-edge),H,3.66,0.1334,lab_v30_s050_lx40000.csv
30,50,40000,1600,10.png,Horiz (V-edge),H,3.77,0.1414,lab_v30_s050_lx40000.csv
30,50,40000,1600,10.png,Vertical (H-edge),V,3.17,0.1625,lab_v30_s050_lx40000.csv
30,50,40000,1600,10.png,Vertical (H-edge),V,3.6,0.1438,lab_v30_s050_lx40000.csv
30,50,40000,1600,09.png,Horiz (V-edge),H,3.88,0.1377,lab_v30_s050_lx40000.csv
30,50,40000,1600,09.png,Horiz (V-edge),H,3.79,0.1415,lab_v30_s050_lx40000.csv
30,50,40000,1600,09.png,Vertical (H-edge),V,3.29,0.1639,lab_v30_s050_lx40000.csv
30,50,40000,1600,09.png,Vertical (H-edge),V,3.64,0.1452,lab_v30_s050_lx40000.csv
30,50,40000,1600,08.png,Horiz (V-edge),H,3.63,0.1358,lab_v30_s050_lx40000.csv
30,50,40000,1600,08.png,Horiz (V-edge),H,3.7,0.1376,lab_v30_s050_lx40000.csv
30,50,40000,1600,08.png,Vertical (H-edge),V,3.34,0.1611,lab_v30_s050_lx40000.csv
30,50,40000,1600,08.png,Vertical (H-edge),V,3.72,0.1432,lab_v30_s050_lx40000.csv
30,50,40000,1600,07.png,Horiz (V-edge),H,3.79,0.1365,lab_v30_s050_lx40000.csv
30,50,40000,1600,07.png,Horiz (V-edge),H,3.71,0.1448,lab_v30_s050_lx40000.csv
30,50,40000,1600,07.png,Vertical (H-edge),V,3.31,0.1646,lab_v30_s050_lx40000.csv
30,50,40000,1600,07.png,Vertical (H-edge),V,3.44,0.1559,lab_v30_s050_lx40000.csv
30,50,40000,1600,06.png,Horiz (V-edge),H,4.06,0.1313,lab_v30_s050_lx40000.csv
30,50,40000,1600,06.png,Horiz (V-edge),H,3.89,0.1389,lab_v30_s050_lx40000.csv
30,50,40000,1600,06.png,Vertical (H-edge),V,3.31,0.1632,lab_v30_s050_lx40000.csv
30,50,40000,1600,06.png,Vertical (H-edge),V,3.52,0.1469,lab_v30_s050_lx40000.csv
30,50,40000,1600,05.png,Horiz (V-edge),H,4.18,0.126,lab_v30_s050_lx40000.csv
30,50,40000,1600,05.png,Horiz (V-edge),H,3.98,0.133,lab_v30_s050_lx40000.csv
30,50,40000,1600,05.png,Vertical (H-edge),V,3.48,0.1517,lab_v30_s050_lx40000.csv
30,50,40000,1600,05.png,Vertical (H-edge),V,3.47,0.1542,lab_v30_s050_lx40000.csv
30,50,40000,1600,04.png,Horiz (V-edge),H,4.46,0.1191,lab_v30_s050_lx40000.csv
30,50,40000,1600,04.png,Horiz (V-edge),H,4.27,0.1229,lab_v30_s050_lx40000.csv
30,50,40000,1600,04.png,Vertical (H-edge),V,3.44,0.1473,lab_v30_s050_lx40000.csv
30,50,40000,1600,04.png,Vertical (H-edge),V,3.53,0.1515,lab_v30_s050_lx40000.csv
30,50,40000,1600,03.png,Horiz (V-edge),H,3.98,0.131,lab_v30_s050_lx40000.csv
30,50,40000,1600,03.png,Horiz (V-edge),H,3.83,0.1407,lab_v30_s050_lx40000.csv
30,50,40000,1600,03.png,Vertical (H-edge),V,3.39,0.1556,lab_v30_s050_lx40000.csv
30,50,40000,1600,03.png,Vertical (H-edge),V,3.53,0.1489,lab_v30_s050_lx40000.csv
30,50,40000,1600,02.png,Horiz (V-edge),H,3.61,0.139,lab_v30_s050_lx40000.csv
30,50,40000,1600,02.png,Horiz (V-edge),H,3.81,0.1366,lab_v30_s050_lx40000.csv
30,50,40000,1600,02.png,Vertical (H-edge),V,3.34,0.1632,lab_v30_s050_lx40000.csv
30,50,40000,1600,02.png,Vertical (H-edge),V,3.68,0.1464,lab_v30_s050_lx40000.csv
30,50,40000,1600,01.png,Horiz (V-edge),H,4.25,0.1243,lab_v30_s050_lx40000.csv
30,50,40000,1600,01.png,Horiz (V-edge),H,4.08,0.1333,lab_v30_s050_lx40000.csv
30,50,40000,1600,01.png,Vertical (H-edge),V,3.37,0.158,lab_v30_s050_lx40000.csv
30,50,40000,1600,01.png,Vertical (H-edge),V,3.3,0.1475,lab_v30_s050_lx40000.csv
30,100,15000,1600,10.png,Horiz (V-edge),H,4.86,0.1016,lab_v30_s100_lx15000.csv
30,100,15000,1600,10.png,Horiz (V-edge),H,4.39,0.1077,lab_v30_s100_lx15000.csv
30,100,15000,1600,10.png,Vertical (H-edge),V,2.99,0.1703,lab_v30_s100_lx15000.csv
30,100,15000,1600,10.png,Vertical (H-edge),V,3.02,0.1783,lab_v30_s100_lx15000.csv
30,100,15000,1600,09.png,Horiz (V-edge),H,5.19,0.0973,lab_v30_s100_lx15000.csv
30,100,15000,1600,09.png,Horiz (V-edge),H,4.95,0.1008,lab_v30_s100_lx15000.csv
30,100,15000,1600,09.png,Vertical (H-edge),V,3.23,0.1632,lab_v30_s100_lx15000.csv
30,100,15000,1600,09.png,Vertical (H-edge),V,3.11,0.1714,lab_v30_s100_lx15000.csv
30,100,15000,1600,08.png,Horiz (V-edge),H,4.57,0.107,lab_v30_s100_lx15000.csv
30,100,15000,1600,08.png,Horiz (V-edge),H,4.46,0.1109,lab_v30_s100_lx15000.csv
30,100,15000,1600,08.png,Vertical (H-edge),V,2.91,0.1744,lab_v30_s100_lx15000.csv
30,100,15000,1600,08.png,Vertical (H-edge),V,2.95,0.1861,lab_v30_s100_lx15000.csv
30,100,15000,1600,07.png,Horiz (V-edge),H,4.91,0.0995,lab_v30_s100_lx15000.csv
30,100,15000,1600,07.png,Horiz (V-edge),H,4.42,0.1088,lab_v30_s100_lx15000.csv
30,100,15000,1600,07.png,Vertical (H-edge),V,2.99,0.1775,lab_v30_s100_lx15000.csv
30,100,15000,1600,07.png,Vertical (H-edge),V,2.81,0.1829,lab_v30_s100_lx15000.csv
30,100,15000,1600,06.png,Horiz (V-edge),H,4.94,0.1002,lab_v30_s100_lx15000.csv
30,100,15000,1600,06.png,Horiz (V-edge),H,4.58,0.1071,lab_v30_s100_lx15000.csv
30,100,15000,1600,06.png,Vertical (H-edge),V,3.12,0.1726,lab_v30_s100_lx15000.csv
30,100,15000,1600,06.png,Vertical (H-edge),V,3.15,0.167,lab_v30_s100_lx15000.csv
30,100,15000,1600,05.png,Horiz (V-edge),H,4.63,0.106,lab_v30_s100_lx15000.csv
30,100,15000,1600,05.png,Horiz (V-edge),H,4.36,0.1139,lab_v30_s100_lx15000.csv
30,100,15000,1600,05.png,Vertical (H-edge),V,2.86,0.1772,lab_v30_s100_lx15000.csv
30,100,15000,1600,05.png,Vertical (H-edge),V,2.86,0.1904,lab_v30_s100_lx15000.csv
30,100,15000,1600,04.png,Horiz (V-edge),H,4.86,0.104,lab_v30_s100_lx15000.csv
30,100,15000,1600,04.png,Horiz (V-edge),H,4.47,0.1108,lab_v30_s100_lx15000.csv
30,100,15000,1600,04.png,Vertical (H-edge),V,2.9,0.1768,lab_v30_s100_lx15000.csv
30,100,15000,1600,04.png,Vertical (H-edge),V,2.92,0.1822,lab_v30_s100_lx15000.csv
30,100,15000,1600,03.png,Horiz (V-edge),H,4.59,0.1049,lab_v30_s100_lx15000.csv
30,100,15000,1600,03.png,Horiz (V-edge),H,4.34,0.111,lab_v30_s100_lx15000.csv
30,100,15000,1600,03.png,Vertical (H-edge),V,2.89,0.1837,lab_v30_s100_lx15000.csv
30,100,15000,1600,03.png,Vertical (H-edge),V,2.95,0.1894,lab_v30_s100_lx15000.csv
30,100,15000,1600,02.png,Horiz (V-edge),H,5.43,0.0892,lab_v30_s100_lx15000.csv
30,100,15000,1600,02.png,Horiz (V-edge),H,5.23,0.0938,lab_v30_s100_lx15000.csv
30,100,15000,1600,02.png,Vertical (H-edge),V,3.39,0.1477,lab_v30_s100_lx15000.csv
30,100,15000,1600,02.png,Vertical (H-edge),V,3.18,0.1631,lab_v30_s100_lx15000.csv
30,100,15000,1600,01.png,Horiz (V-edge),H,5.0,0.0971,lab_v30_s100_lx15000.csv
30,100,15000,1600,01.png,Horiz (V-edge),H,4.56,0.1065,lab_v30_s100_lx15000.csv
30,100,15000,1600,01.png,Vertical (H-edge),V,3.19,0.1691,lab_v30_s100_lx15000.csv
30,100,15000,1600,01.png,Vertical (H-edge),V,3.02,0.1767,lab_v30_s100_lx15000.csv
30,100,40000,1600,10.png,Horiz (V-edge),H,4.69,0.1067,lab_v30_s100_lx40000.csv
30,100,40000,1600,10.png,Horiz (V-edge),H,4.68,0.1074,lab_v30_s100_lx40000.csv
30,100,40000,1600,10.png,Vertical (H-edge),V,3.36,0.1632,lab_v30_s100_lx40000.csv
30,100,40000,1600,10.png,Vertical (H-edge),V,3.48,0.1524,lab_v30_s100_lx40000.csv
30,100,40000,1600,09.png,Horiz (V-edge),H,5.17,0.0944,lab_v30_s100_lx40000.csv
30,100,40000,1600,09.png,Horiz (V-edge),H,4.94,0.1004,lab_v30_s100_lx40000.csv
30,100,40000,1600,09.png,Vertical (H-edge),V,3.56,0.1505,lab_v30_s100_lx40000.csv
30,100,40000,1600,09.png,Vertical (H-edge),V,3.41,0.1505,lab_v30_s100_lx40000.csv
30,100,40000,1600,08.png,Horiz (V-edge),H,5.12,0.0958,lab_v30_s100_lx40000.csv
30,100,40000,1600,08.png,Horiz (V-edge),H,4.73,0.1043,lab_v30_s100_lx40000.csv
30,100,40000,1600,08.png,Vertical (H-edge),V,3.51,0.1547,lab_v30_s100_lx40000.csv
30,100,40000,1600,08.png,Vertical (H-edge),V,3.49,0.1522,lab_v30_s100_lx40000.csv
30,100,40000,1600,07.png,Horiz (V-edge),H,5.06,0.0986,lab_v30_s100_lx40000.csv
30,100,40000,1600,07.png,Horiz (V-edge),H,4.74,0.1058,lab_v30_s100_lx40000.csv
30,100,40000,1600,07.png,Vertical (H-edge),V,3.53,0.1605,lab_v30_s100_lx40000.csv
30,100,40000,1600,07.png,Vertical (H-edge),V,3.45,0.1485,lab_v30_s100_lx40000.csv
30,100,40000,1600,06.png,Horiz (V-edge),H,5.22,0.0943,lab_v30_s100_lx40000.csv
30,100,40000,1600,06.png,Horiz (V-edge),H,4.83,0.1042,lab_v30_s100_lx40000.csv
30,100,40000,1600,06.png,Vertical (H-edge),V,3.49,0.1533,lab_v30_s100_lx40000.csv
30,100,40000,1600,06.png,Vertical (H-edge),V,3.45,0.1518,lab_v30_s100_lx40000.csv
30,100,40000,1600,05.png,Horiz (V-edge),H,4.59,0.1076,lab_v30_s100_lx40000.csv
30,100,40000,1600,05.png,Horiz (V-edge),H,4.65,0.1073,lab_v30_s100_lx40000.csv
30,100,40000,1600,05.png,Vertical (H-edge),V,3.32,0.1699,lab_v30_s100_lx40000.csv
30,100,40000,1600,05.png,Vertical (H-edge),V,3.5,0.1503,lab_v30_s100_lx40000.csv
30,100,40000,1600,04.png,Horiz (V-edge),H,4.89,0.1019,lab_v30_s100_lx40000.csv
30,100,40000,1600,04.png,Horiz (V-edge),H,4.66,0.1075,lab_v30_s100_lx40000.csv
30,100,40000,1600,04.png,Vertical (H-edge),V,3.41,0.1637,lab_v30_s100_lx40000.csv
30,100,40000,1600,04.png,Vertical (H-edge),V,3.46,0.1501,lab_v30_s100_lx40000.csv
30,100,40000,1600,03.png,Horiz (V-edge),H,4.71,0.1029,lab_v30_s100_lx40000.csv
30,100,40000,1600,03.png,Horiz (V-edge),H,4.57,0.1098,lab_v30_s100_lx40000.csv
30,100,40000,1600,03.png,Vertical (H-edge),V,3.37,0.1652,lab_v30_s100_lx40000.csv
30,100,40000,1600,03.png,Vertical (H-edge),V,3.41,0.1539,lab_v30_s100_lx40000.csv
30,100,40000,1600,02.png,Horiz (V-edge),H,4.67,0.1043,lab_v30_s100_lx40000.csv
30,100,40000,1600,02.png,Horiz (V-edge),H,4.56,0.1081,lab_v30_s100_lx40000.csv
30,100,40000,1600,02.png,Vertical (H-edge),V,3.27,0.168,lab_v30_s100_lx40000.csv
30,100,40000,1600,02.png,Vertical (H-edge),V,3.48,0.1501,lab_v30_s100_lx40000.csv
30,100,40000,1600,01.png,Horiz (V-edge),H,4.78,0.1036,lab_v30_s100_lx40000.csv
30,100,40000,1600,01.png,Horiz (V-edge),H,4.6,0.1057,lab_v30_s100_lx40000.csv
30,100,40000,1600,01.png,Vertical (H-edge),V,3.41,0.1636,lab_v30_s100_lx40000.csv
30,100,40000,1600,01.png,Vertical (H-edge),V,3.51,0.1527,lab_v30_s100_lx40000.csv
30,250,15000,1250,10.png,Horiz (V-edge),H,8.74,0.0536,lab_v30_s250_lx15000.csv
30,250,15000,1250,10.png,Horiz (V-edge),H,8.71,0.0542,lab_v30_s250_lx15000.csv
30,250,15000,1250,10.png,Vertical (H-edge),V,3.15,0.1648,lab_v30_s250_lx15000.csv
30,250,15000,1250,10.png,Vertical (H-edge),V,3.11,0.1684,lab_v30_s250_lx15000.csv
30,250,15000,1250,09.png,Horiz (V-edge),H,8.76,0.0538,lab_v30_s250_lx15000.csv
30,250,15000,1250,09.png,Horiz (V-edge),H,8.71,0.0549,lab_v30_s250_lx15000.csv
